episode,timestamp,circuit,mode,success,wall_crash,timeout,checkpoints_passed,lap_time_s,episode_reward
2,2026-07-09 11:45:02,default,train,0,1,0,0,,0.0596
3,2026-07-09 11:45:04,default,train,0,1,0,0,,-0.0122
4,2026-07-09 11:45:07,default,train,0,1,0,0,,-0.0569
5,2026-07-09 11:45:20,default,train,0,1,0,4,,17.0303
1,2026-07-09 12:19:08,default,train,0,1,0,1,,3.9330
2,2026-07-09 12:19:34,default,train,0,1,0,7,,29.1196
3,2026-07-09 12:20:35,default,train,0,1,0,15,,66.7533
1,2026-07-09 12:21:36,default,train,0,1,0,7,,28.9617
2,2026-07-09 12:21:56,default,train,0,1,0,5,,20.6551
3,2026-07-09 12:22:13,default,train,0,1,0,5,,20.9076
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0103
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0215
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0103
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0163
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0164
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0162
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0216
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0164
1,2026-07-09 12:22:49,default,train,0,0,1,0,,-5.0103
4,2026-07-09 12:22:50,default,train,0,1,0,10,,43.6354
5,2026-07-09 12:22:59,default,train,0,1,0,1,,4.9718
6,2026-07-09 12:24:24,default,train,0,1,0,13,,57.4259
1,2026-07-09 12:29:07,default,train,0,1,0,0,,0.2807
1,2026-07-09 12:29:08,default,train,0,1,0,1,,3.4655
1,2026-07-09 12:29:08,default,train,0,1,0,0,,0.6421
1,2026-07-09 12:29:08,default,train,0,1,0,0,,0.6762
1,2026-07-09 12:29:09,default,train,0,1,0,0,,0.7855
2,2026-07-09 12:29:09,default,train,0,1,0,0,,0.0000
1,2026-07-09 12:29:09,default,train,0,1,0,1,,3.7630
1,2026-07-09 12:29:09,default,train,0,1,0,0,,1.1053
2,2026-07-09 12:29:11,default,train,0,1,0,0,,0.5144
1,2026-07-09 12:29:11,default,test,0,1,0,1,,5.1032
1,2026-07-09 12:29:11,default,train,0,1,0,1,,5.0715
1,2026-07-09 12:29:12,default,train,0,1,0,2,,8.5383
2,2026-07-09 12:29:13,default,train,0,1,0,0,,0.2098
2,2026-07-09 12:29:13,default,train,0,1,0,0,,0.4509
2,2026-07-09 12:29:14,default,train,0,1,0,0,,0.2370
1,2026-07-09 12:30:09,default,test,0,1,0,1,,5.1500
1,2026-07-09 13:30:32,default,train,0,1,0,7,,29.1080
1,2026-07-09 13:31:05,default,train,0,1,0,0,,-1.7732
1,2026-07-09 13:31:51,default,train,0,0,1,0,,-5.0152
1,2026-07-09 13:31:51,default,train,0,0,1,0,,-5.0120
1,2026-07-09 13:31:51,default,train,0,0,1,0,,-5.0257
1,2026-07-09 13:31:51,default,train,0,0,1,0,,-5.0084
1,2026-07-09 13:31:51,default,train,0,0,1,0,,-5.0145
1,2026-07-09 13:31:51,default,train,0,0,1,0,,-5.0252
1,2026-07-09 13:31:51,default,train,0,0,1,0,,-5.0121
1,2026-07-09 13:31:51,default,train,0,0,1,0,,-5.0146
2,2026-07-09 13:32:12,default,train,0,0,1,15,,62.8498
3,2026-07-09 13:32:23,default,train,0,1,0,1,,3.7323
4,2026-07-09 13:32:39,default,train,0,1,0,4,,17.1916
2,2026-07-09 13:32:45,default,train,0,0,1,0,,-5.0147
2,2026-07-09 13:33:03,default,train,0,1,0,1,,0.8238
5,2026-07-09 13:33:21,default,train,0,1,0,13,,57.5476
2,2026-07-09 13:33:31,default,train,0,0,1,0,,-5.0196
2,2026-07-09 13:33:31,default,train,0,0,1,0,,-5.0190
2,2026-07-09 13:33:31,default,train,0,0,1,0,,-5.0132
2,2026-07-09 13:33:31,default,train,0,0,1,0,,-5.0138
2,2026-07-09 13:33:31,default,train,0,0,1,0,,-5.0172
2,2026-07-09 13:33:31,default,train,0,0,1,0,,-5.0137
2,2026-07-09 13:33:31,default,train,0,0,1,0,,-5.0197
6,2026-07-09 13:33:53,default,train,0,1,0,10,,43.7105
3,2026-07-09 13:34:04,default,train,0,1,0,0,,-1.1684
7,2026-07-09 13:34:18,default,train,0,1,0,6,,26.7283
3,2026-07-09 13:34:26,default,train,0,0,1,0,,-5.0166
8,2026-07-09 13:34:34,default,train,0,1,0,5,,20.7825
3,2026-07-09 13:34:43,default,train,0,0,1,0,,-5.0223
3,2026-07-09 13:35:12,default,train,0,0,1,0,,-5.0176
3,2026-07-09 13:35:12,default,train,0,0,1,0,,-5.0178
3,2026-07-09 13:35:12,default,train,0,0,1,0,,-5.0139
3,2026-07-09 13:35:12,default,train,0,0,1,0,,-5.0158
3,2026-07-09 13:35:12,default,train,0,0,1,0,,-5.0107
3,2026-07-09 13:35:12,default,train,0,0,1,0,,-5.0153
9,2026-07-09 13:35:31,default,train,0,1,0,15,,66.6851
4,2026-07-09 13:35:45,default,train,0,0,1,0,,-5.0161
4,2026-07-09 13:36:06,default,train,0,0,1,0,,-5.0239
4,2026-07-09 13:36:24,default,train,0,0,1,0,,-5.0287
4,2026-07-09 13:36:52,default,train,0,0,1,0,,-5.0173
4,2026-07-09 13:36:52,default,train,0,0,1,0,,-5.0243
4,2026-07-09 13:36:52,default,train,0,0,1,0,,-5.0268
4,2026-07-09 13:36:52,default,train,0,0,1,0,,-5.0157
4,2026-07-09 13:36:52,default,train,0,0,1,0,,-5.0160
4,2026-07-09 13:36:52,default,train,0,0,1,0,,-5.0173
10,2026-07-09 13:37:11,default,train,0,0,1,1,,-1.2660
5,2026-07-09 13:37:25,default,train,0,0,1,0,,-5.0173
11,2026-07-09 13:37:25,default,train,0,1,0,1,,3.3702
5,2026-07-09 13:37:47,default,train,0,0,1,0,,-5.0154
12,2026-07-09 13:38:00,default,train,0,1,0,10,,43.4549
5,2026-07-09 13:38:04,default,train,0,0,1,0,,-5.0112
5,2026-07-09 13:38:32,default,train,0,0,1,0,,-5.0112
5,2026-07-09 13:38:32,default,train,0,0,1,0,,-5.0224
5,2026-07-09 13:38:32,default,train,0,0,1,0,,-5.0267
5,2026-07-09 13:38:32,default,train,0,0,1,0,,-5.0291
5,2026-07-09 13:38:32,default,train,0,0,1,0,,-5.0268
5,2026-07-09 13:38:32,default,train,0,0,1,0,,-5.0133
6,2026-07-09 13:39:05,default,train,0,0,1,0,,-5.0228
6,2026-07-09 13:39:27,default,train,0,0,1,0,,-5.0172
6,2026-07-09 13:39:31,default,train,0,1,0,0,,-1.8469
13,2026-07-09 13:39:41,default,train,0,0,1,1,,-0.8603
6,2026-07-09 13:39:44,default,train,0,0,1,0,,-5.0177
14,2026-07-09 13:40:04,default,train,0,1,0,7,,29.1303
6,2026-07-09 13:40:13,default,train,0,0,1,0,,-5.0196
6,2026-07-09 13:40:13,default,train,0,0,1,0,,-5.0202
6,2026-07-09 13:40:13,default,train,0,0,1,0,,-5.0198
6,2026-07-09 13:40:13,default,train,0,0,1,0,,-5.0270
6,2026-07-09 13:40:13,default,train,0,0,1,0,,-5.0131
15,2026-07-09 13:40:21,default,train,0,1,0,5,,20.8018
16,2026-07-09 13:40:39,default,train,0,1,0,5,,20.6102
7,2026-07-09 13:40:45,default,train,0,0,1,0,,-5.0112
7,2026-07-09 13:41:07,default,train,0,0,1,0,,-5.0172
17,2026-07-09 13:41:11,default,train,0,1,0,10,,43.8586
7,2026-07-09 13:41:12,default,train,0,0,1,0,,-5.0286
7,2026-07-09 13:41:25,default,train,0,0,1,0,,-5.0269
18,2026-07-09 13:41:45,default,train,0,1,0,10,,43.4552
7,2026-07-09 13:41:53,default,train,0,0,1,0,,-5.0295
7,2026-07-09 13:41:53,default,train,0,0,1,0,,-5.0130
7,2026-07-09 13:41:53,default,train,0,0,1,0,,-5.0187
7,2026-07-09 13:41:53,default,train,0,0,1,0,,-5.0296
7,2026-07-09 13:41:53,default,train,0,0,1,0,,-5.0269
8,2026-07-09 13:42:24,default,train,0,1,0,1,,1.1531
8,2026-07-09 13:42:26,default,train,0,0,1,0,,-5.0112
8,2026-07-09 13:42:48,default,train,0,0,1,0,,-5.0227
8,2026-07-09 13:42:52,default,train,0,0,1,0,,-5.0112
9,2026-07-09 13:43:04,default,train,0,1,0,0,,-1.2305
19,2026-07-09 13:43:25,default,train,0,0,1,1,,-1.3352
8,2026-07-09 13:43:33,default,train,0,0,1,0,,-5.0111
8,2026-07-09 13:43:33,default,train,0,0,1,0,,-5.0241
8,2026-07-09 13:43:33,default,train,0,0,1,0,,-5.0158
8,2026-07-09 13:43:33,default,train,0,0,1,0,,-5.0111
8,2026-07-09 13:43:33,default,train,0,0,1,0,,-5.0229
9,2026-07-09 13:44:05,default,train,0,1,0,0,,-1.2001
9,2026-07-09 13:44:06,default,train,0,0,1,1,,-0.3651
20,2026-07-09 13:44:11,default,train,0,1,0,13,,57.5572
9,2026-07-09 13:44:12,default,train,0,1,0,0,,-1.1780
9,2026-07-09 13:44:14,default,train,0,1,0,0,,-1.2648
9,2026-07-09 13:44:28,default,train,0,0,1,0,,-5.0111
9,2026-07-09 13:44:32,default,train,0,0,1,0,,-5.0192
10,2026-07-09 13:44:45,default,train,0,0,1,0,,-5.0215
21,2026-07-09 13:45:01,default,train,0,1,0,1,,1.8508
10,2026-07-09 13:45:04,default,train,0,1,0,0,,-1.7019
9,2026-07-09 13:45:14,default,train,0,0,1,0,,-5.0268
9,2026-07-09 13:45:14,default,train,0,0,1,0,,-5.0224
22,2026-07-09 13:45:23,default,train,0,1,0,5,,20.0421
10,2026-07-09 13:45:47,default,train,0,0,1,0,,-5.0101
10,2026-07-09 13:45:53,default,train,0,0,1,0,,-5.0283
10,2026-07-09 13:45:55,default,train,0,0,1,0,,-5.0217
10,2026-07-09 13:46:09,default,train,0,0,1,0,,-5.0193
10,2026-07-09 13:46:13,default,train,0,0,1,0,,-5.0129
11,2026-07-09 13:46:25,default,train,0,0,1,0,,-5.0154
11,2026-07-09 13:46:45,default,train,0,0,1,0,,-5.0121
10,2026-07-09 13:46:54,default,train,0,0,1,0,,-5.0136
10,2026-07-09 13:46:54,default,train,0,0,1,0,,-5.0197
23,2026-07-09 13:47:03,default,train,0,0,1,7,,25.1317
11,2026-07-09 13:47:26,default,train,0,0,1,0,,-5.0210
11,2026-07-09 13:47:33,default,train,0,0,1,0,,-5.0225
11,2026-07-09 13:47:35,default,train,0,0,1,0,,-5.0162
11,2026-07-09 13:47:39,default,train,0,1,0,1,,1.5381
11,2026-07-09 13:47:49,default,train,0,0,1,0,,-5.0174
11,2026-07-09 13:47:53,default,train,0,0,1,0,,-5.0112
24,2026-07-09 13:47:55,default,train,0,1,0,15,,66.9935
11,2026-07-09 13:48:04,default,train,0,1,0,0,,-2.3122
12,2026-07-09 13:48:05,default,train,0,0,1,0,,-5.0174
1,2026-07-09 13:49:28,default,train,0,1,0,13,,57.4021
1,2026-07-09 13:50:41,default,test,0,1,0,1,,4.8812
1,2026-07-09 13:51:35,default,test,0,1,0,1,,4.4314
1,2026-07-09 13:51:55,default,test,0,1,0,1,,4.1557
1,2026-07-09 13:55:55,default,test,0,1,0,1,,4.9597
2,2026-07-09 13:56:03,default,test,0,1,0,2,,8.3512
1,2026-07-09 14:09:57,default,test,0,1,0,4,,63.9478
1,2026-07-09 14:13:23,default,test,0,1,0,1,,43.9316
1,2026-07-09 14:16:29,default,train,0,1,0,0,,0.1018
1,2026-07-09 14:16:30,default,train,0,1,0,0,,0.2820
1,2026-07-09 14:16:30,default,train,0,1,0,0,,0.2436
1,2026-07-09 14:16:30,default,train,0,1,0,0,,0.3973
1,2026-07-09 14:16:30,default,train,0,1,0,0,,0.1574
1,2026-07-09 14:16:30,default,train,0,1,0,0,,0.3741
1,2026-07-09 14:16:30,default,train,0,1,0,0,,0.3731
1,2026-07-09 14:16:30,default,train,0,1,0,0,,0.4675
1,2026-07-09 14:16:30,default,train,0,1,0,0,,0.5157
2,2026-07-09 14:16:32,default,train,0,1,0,0,,0.1459
2,2026-07-09 14:16:33,default,train,0,1,0,0,,0.2348
2,2026-07-09 14:16:33,default,train,0,1,0,0,,10.1040
2,2026-07-09 14:16:34,default,train,0,1,0,1,,3.6352
2,2026-07-09 14:16:34,default,train,0,1,0,0,,0.3571
2,2026-07-09 14:16:35,default,train,0,1,0,0,,0.5376
2,2026-07-09 14:16:35,default,train,0,1,0,0,,0.3540
2,2026-07-09 14:16:35,default,train,0,1,0,0,,0.4084
1,2026-07-09 14:34:46,default,train,0,1,0,7,,74.9300
2,2026-07-09 14:34:54,default,train,0,1,0,1,,4.0257
3,2026-07-09 14:35:15,default,train,0,1,0,5,,65.6731
4,2026-07-09 14:35:25,default,train,0,1,0,1,,49.9842
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0258
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0103
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0164
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0259
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0260
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0164
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0165
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0258
1,2026-07-09 14:36:00,default,train,0,0,1,0,,-5.0164
5,2026-07-09 14:36:33,default,train,0,1,0,15,,111.6487
6,2026-07-09 14:37:14,default,train,0,1,0,10,,88.4651
7,2026-07-09 14:37:35,default,train,0,1,0,5,,66.3852
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0213
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0259
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0164
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0104
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0218
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0260
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0164
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0152
2,2026-07-09 14:37:40,default,train,0,0,1,0,,-5.0214
8,2026-07-09 14:38:03,default,train,0,1,0,7,,74.3439
9,2026-07-09 14:38:28,default,train,0,1,0,7,,74.5447
10,2026-07-09 14:38:34,default,train,0,1,0,1,,3.6211
11,2026-07-09 14:39:01,default,train,0,1,0,7,,74.1508
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0216
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0163
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0104
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0104
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0151
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0212
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0164
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0218
3,2026-07-09 14:39:21,default,train,0,0,1,0,,-5.0214
12,2026-07-09 14:39:27,default,train,0,1,0,7,,74.4572
13,2026-07-09 14:39:38,default,train,0,1,0,1,,50.0391
14,2026-07-09 14:40:34,default,train,0,1,0,13,,102.2721
15,2026-07-09 14:41:01,default,train,0,1,0,7,,74.0950
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0260
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0151
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0161
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0217
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0151
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0103
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0165
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0213
4,2026-07-09 14:41:01,default,train,0,0,1,0,,-5.0104
1,2026-07-09 14:55:56,default,train,0,1,0,15,,113.4469
2,2026-07-09 14:56:22,default,train,0,1,0,7,,74.4738
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0163
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0215
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0120
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0177
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0123
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0123
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0235
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0105
1,2026-07-09 14:56:38,default,train,0,0,1,0,,-5.0219
3,2026-07-09 14:56:41,default,train,0,1,0,5,,66.4135
4,2026-07-09 14:56:47,default,train,0,1,0,1,,4.1017
5,2026-07-09 14:56:56,default,train,0,1,0,1,,50.3776
6,2026-07-09 14:58:00,default,train,0,1,0,10,,89.8347
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0215
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0268
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0172
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0240
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0149
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0107
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0153
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0220
2,2026-07-09 14:58:43,default,train,0,0,1,0,,-5.0151
7,2026-07-09 14:58:59,default,train,0,1,0,17,,119.5903
1,2026-07-09 15:20:29,default,train,0,1,0,0,,0.2848
1,2026-07-09 15:20:30,default,train,0,1,0,0,,0.4091
2,2026-07-09 15:20:30,default,train,0,1,0,0,,0.0000
1,2026-07-09 15:20:30,default,train,0,1,0,0,,0.4102
2,2026-07-09 15:20:30,default,train,0,1,0,0,,0.0000
1,2026-07-09 15:20:30,default,train,0,1,0,0,,0.4713
1,2026-07-09 15:20:30,default,train,0,1,0,0,,0.5348
1,2026-07-09 15:20:31,default,train,0,1,0,2,,6.6093
1,2026-07-09 15:20:31,default,train,0,1,0,2,,6.6528
2,2026-07-09 15:20:33,default,train,0,1,0,1,,3.2553
3,2026-07-09 15:20:33,default,train,0,1,0,1,,3.3098
4,2026-07-09 15:20:33,default,train,0,1,0,0,,0.0000
2,2026-07-09 15:20:33,default,train,0,1,0,1,,3.1955
2,2026-07-09 15:20:35,default,train,0,1,0,1,,4.2124
2,2026-07-09 15:20:35,default,train,0,1,0,2,,8.5069
3,2026-07-09 15:20:37,default,train,0,1,0,2,,8.4322
2,2026-07-09 15:20:38,default,train,0,1,0,1,,2.5212
1,2026-07-09 15:20:38,default,train,0,1,0,3,,12.3043
1,2026-07-09 15:20:38,default,train,0,1,0,1,,3.2087
4,2026-07-09 15:20:39,default,train,0,1,0,0,,0.0893
3,2026-07-09 15:20:39,default,train,0,1,0,1,,3.5630
4,2026-07-09 15:20:39,default,train,0,1,0,0,,0.0000
3,2026-07-09 15:20:39,default,train,0,1,0,0,,-0.0061
3,2026-07-09 15:20:40,default,train,0,1,0,0,,0.1373
2,2026-07-09 15:20:41,default,train,0,1,0,2,,6.4578
5,2026-07-09 15:20:41,default,train,0,1,0,1,,3.4188
5,2026-07-09 15:20:42,default,train,0,1,0,3,,10.2200
6,2026-07-09 15:20:42,default,train,0,1,0,0,,0.0000
5,2026-07-09 15:20:42,default,train,0,1,0,1,,3.3927
2,2026-07-09 15:20:42,default,train,0,1,0,2,,6.6574
3,2026-07-09 15:20:42,default,train,0,1,0,0,,0.0000
3,2026-07-09 15:20:44,default,train,0,1,0,0,,-0.3725
1,2026-07-09 15:20:44,default,train,0,1,0,13,,51.1489
3,2026-07-09 15:20:44,default,train,0,1,0,1,,2.8322
6,2026-07-09 15:20:44,default,train,0,1,0,0,,-0.4797
4,2026-07-09 15:20:45,default,train,0,1,0,0,,-0.4485
7,2026-07-09 15:20:45,default,train,0,1,0,0,,-0.4980
4,2026-07-09 15:20:46,default,train,0,1,0,0,,0.1537
3,2026-07-09 15:20:47,default,train,0,1,0,0,,-0.6940
7,2026-07-09 15:20:47,default,train,0,1,0,1,,3.1816
6,2026-07-09 15:20:47,default,train,0,1,0,0,,-0.5663
4,2026-07-09 15:20:47,default,train,0,1,0,1,,3.3342
4,2026-07-09 15:20:47,default,train,0,1,0,1,,3.2803
4,2026-07-09 15:20:49,default,train,0,1,0,1,,4.7841
5,2026-07-09 15:20:49,default,train,0,1,0,1,,3.2331
4,2026-07-09 15:20:49,default,train,0,1,0,1,,3.3328
8,2026-07-09 15:20:50,default,train,0,1,0,1,,3.3601
7,2026-07-09 15:20:50,default,train,0,1,0,1,,3.2796
5,2026-07-09 15:20:50,default,train,0,1,0,1,,3.2553
5,2026-07-09 15:20:50,default,train,0,1,0,1,,3.3477
5,2026-07-09 15:20:54,default,train,0,1,0,0,,0.4290
8,2026-07-09 15:20:54,default,train,0,1,0,6,,22.5207
5,2026-07-09 15:20:54,default,train,0,1,0,1,,3.2734
6,2026-07-09 15:20:55,default,train,0,1,0,2,,6.4181
5,2026-07-09 15:20:55,default,train,0,1,0,0,,0.1829
8,2026-07-09 15:20:55,default,train,0,1,0,0,,0.1812
6,2026-07-09 15:20:55,default,train,0,1,0,0,,0.2229
6,2026-07-09 15:20:56,default,train,0,1,0,0,,0.1518
9,2026-07-09 15:20:56,default,train,0,1,0,2,,6.2768
9,2026-07-09 15:20:56,default,train,0,1,0,0,,0.2033
6,2026-07-09 15:20:57,default,train,0,1,0,1,,3.2725
6,2026-07-09 15:20:57,default,train,0,1,0,0,,0.3797
7,2026-07-09 15:20:58,default,train,0,1,0,1,,3.2109
7,2026-07-09 15:20:58,default,train,0,1,0,1,,3.3274
10,2026-07-09 15:21:02,default,train,0,1,0,0,,0.0442
9,2026-07-09 15:21:02,default,train,0,1,0,1,,3.6726
6,2026-07-09 15:21:02,default,train,0,1,0,1,,3.7236
7,2026-07-09 15:21:02,default,train,0,1,0,0,,0.5836
8,2026-07-09 15:21:03,default,train,0,1,0,0,,-0.2384
10,2026-07-09 15:21:03,default,train,0,1,0,2,,6.7712
7,2026-07-09 15:21:04,default,train,0,1,0,1,,3.2815
2,2026-07-09 15:21:04,default,train,1,0,0,14,16.800,65.6238
7,2026-07-09 15:21:04,default,train,0,1,0,1,,3.6122
10,2026-07-09 15:21:05,default,train,0,1,0,1,,3.4370
11,2026-07-09 15:21:05,default,train,0,1,0,1,,3.6505
7,2026-07-09 15:21:06,default,train,0,1,0,1,,3.6106
1,2026-07-09 16:12:00,default,train,0,1,0,2,,8.3238
1,2026-07-09 16:12:18,default,train,1,0,0,14,21.540,65.1728
1,2026-07-09 16:12:18,default,train,1,0,0,14,21.580,65.4058
1,2026-07-09 16:12:18,default,train,1,0,0,14,21.960,65.2190
1,2026-07-09 16:12:18,default,train,1,0,0,14,22.340,65.2565
1,2026-07-09 16:12:18,default,train,1,0,0,14,22.300,65.2151
1,2026-07-09 16:12:19,default,train,1,0,0,14,22.600,65.2595
1,2026-07-09 16:12:19,default,train,1,0,0,14,23.160,64.9166
1,2026-07-09 16:12:20,default,train,1,0,0,14,22.560,65.8570
1,2026-07-09 16:12:20,default,train,1,0,0,14,23.580,64.9006
2,2026-07-09 16:12:23,default,train,1,0,0,14,20.340,65.4046
2,2026-07-09 16:12:42,default,train,1,0,0,14,21.420,65.2770
2,2026-07-09 16:12:44,default,train,1,0,0,14,23.600,64.7110
2,2026-07-09 16:12:44,default,train,1,0,0,14,22.200,65.2954
2,2026-07-09 16:12:44,default,train,1,0,0,14,22.680,65.1379
2,2026-07-09 16:12:45,default,train,1,0,0,14,22.020,65.3287
2,2026-07-09 16:12:45,default,train,1,0,0,14,23.680,64.9102
2,2026-07-09 16:12:46,default,train,1,0,0,14,23.740,64.6349
2,2026-07-09 16:12:47,default,train,1,0,0,14,25.800,64.0445
3,2026-07-09 16:12:48,default,train,1,0,0,14,22.120,65.4436
2,2026-07-09 16:12:49,default,train,1,0,0,14,28.340,63.0510
3,2026-07-09 16:12:52,default,train,0,1,0,6,,22.0311
3,2026-07-09 16:12:57,default,train,0,1,0,7,,27.3682
3,2026-07-09 16:13:04,default,train,0,1,0,9,,36.6810
3,2026-07-09 16:13:09,default,train,1,0,0,14,23.120,64.9884
3,2026-07-09 16:13:10,default,train,1,0,0,14,22.920,65.5517
3,2026-07-09 16:13:11,default,train,1,0,0,14,21.620,65.5729
3,2026-07-09 16:13:11,default,train,1,0,0,14,22.020,65.9207
3,2026-07-09 16:13:12,default,train,1,0,0,14,25.060,64.2804
4,2026-07-09 16:13:14,default,train,1,0,0,14,22.180,65.8109
3,2026-07-09 16:13:15,default,train,1,0,0,14,23.260,64.9104
1,2026-07-09 16:13:51,default,train,0,1,0,0,,0.2245
1,2026-07-09 16:13:51,default,train,0,1,0,0,,0.3111
1,2026-07-09 16:13:51,default,train,0,1,0,0,,0.2873
1,2026-07-09 16:13:51,default,train,0,1,0,0,,0.3120
1,2026-07-09 16:13:52,default,train,0,1,0,1,,3.4924
2,2026-07-09 16:13:53,default,train,0,1,0,0,,0.3009
2,2026-07-09 16:13:53,default,train,0,1,0,0,,0.3845
1,2026-07-09 16:13:54,default,train,0,1,0,2,,6.8080
2,2026-07-09 16:13:54,default,train,0,1,0,0,,0.1506
1,2026-07-09 16:13:54,default,train,0,1,0,2,,6.6309
2,2026-07-09 16:13:54,default,train,0,1,0,2,,6.7099
2,2026-07-09 16:13:55,default,train,0,1,0,1,,3.5704
3,2026-07-09 16:13:55,default,train,0,1,0,0,,0.0649
3,2026-07-09 16:13:57,default,train,0,1,0,2,,6.7577
2,2026-07-09 16:13:57,default,train,0,1,0,1,,3.3933
3,2026-07-09 16:13:58,default,train,0,1,0,1,,3.7837
1,2026-07-09 16:13:59,default,train,0,1,0,2,,6.2844
1,2026-07-09 16:13:59,default,train,0,1,0,0,,-0.3082
2,2026-07-09 16:14:01,default,train,0,1,0,1,,4.1988
4,2026-07-09 16:14:01,default,train,0,1,0,1,,3.2498
3,2026-07-09 16:14:02,default,train,0,1,0,1,,3.7266
4,2026-07-09 16:14:02,default,train,0,1,0,0,,-0.4845
3,2026-07-09 16:14:03,default,train,0,1,0,0,,0.1262
3,2026-07-09 16:14:03,default,train,0,1,0,0,,-1.0330
4,2026-07-09 16:14:03,default,train,0,1,0,0,,-0.5807
3,2026-07-09 16:14:03,default,train,0,1,0,1,,4.0640
2,2026-07-09 16:14:05,default,train,0,1,0,0,,0.2439
4,2026-07-09 16:14:05,default,train,0,1,0,1,,3.3456
4,2026-07-09 16:14:05,default,train,0,1,0,1,,3.3872
5,2026-07-09 16:14:05,default,train,0,1,0,2,,7.1295
5,2026-07-09 16:14:07,default,train,0,1,0,1,,4.4950
1,2026-07-09 16:14:07,default,train,1,0,0,14,16.720,65.4660
4,2026-07-09 16:14:07,default,train,0,1,0,1,,4.0269
5,2026-07-09 16:14:09,default,train,0,1,0,1,,4.6170
5,2026-07-09 16:14:10,default,train,0,1,0,0,,-0.0364
2,2026-07-09 16:14:10,default,train,0,1,0,1,,3.0722
3,2026-07-09 16:14:11,default,train,0,1,0,1,,3.5907
4,2026-07-09 16:14:11,default,train,0,1,0,2,,6.2902
6,2026-07-09 16:14:11,default,train,0,1,0,0,,0.1648
5,2026-07-09 16:14:11,default,train,0,1,0,1,,3.1533
6,2026-07-09 16:14:11,default,train,0,1,0,0,,-0.0127
6,2026-07-09 16:14:12,default,train,0,1,0,1,,3.5642
5,2026-07-09 16:14:13,default,train,0,1,0,1,,4.2734
6,2026-07-09 16:14:13,default,train,0,1,0,1,,3.3411
